Sentence,JSON
@AmericanAir I've never had anything bad to say until now. No love for faithful customers.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir Also Agent not aware clearly of http://t.co/FWKJ49B1LE,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir Additional fare cost $19.. Tix change price 195 UK Pounds ($304). $19 not the issue the 195 UK Pounds IS ! #badcustomerservice,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir I fly American because of family but severe weather excuse so I can't call to make change, why have a computer if u cant modify","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.66}"
@AmericanAir amen!,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.66}"
"@AmericanAir No Meelan did not afford a supervisor to be included in the conversation, pls check the rec of the call #badcustomerservice","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir I had it until last night, but because ""severe weather"" I could make the needed changes and now fair goes up 150 each.","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir Thanks to AA for the upgrade today and getting me on a new flight after my first one was Cancelled Flightled!,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 0.68}"
"@AmericanAir has the worst flight change policy. No mercy, no sympathy, such a bummer when you can't go to funerals or see friends bc of it.","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir what's done is done. Not much you can do at this point. Trip is already over.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.68}"
@AmericanAir basically u right now http://t.co/IN24Bpb7dw,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.68}"
"@AmericanAir #epicfail on connections in #Chicago today, extremely disappointed w/ unaccommodating customer service, rethinking loyalty 😐","{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@AmericanAir well I'm flying @JetBlue instead - for free! Their credits actually work.,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.68}"
@AmericanAir just messaged you. Please have someone contact us immediately.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir why can't @dfwairport have the capability to spread salt on a runway?!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.64}"
"@AmericanAir 3349, was supposed to be in little rock at 10am this morning.","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir boom. http://t.co/PzGc6Jch7n,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.64}"
"@AmericanAir already spoke to that line, unwilling to help - really poor support #hitawall","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir first ride on new 737-800 with new interior and in seat video. Nice improvement! #Newplanesmell http://t.co/dJJjN9sLHT,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
@AmericanAir No worries at all. Y’all have a good one!!,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"@AmericanAir Yes, thanks I found those, didn't see the gray tab at first :)","{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.67}"
@AmericanAir but seriously if my cats dead I'm going to be pissed/very thankful because it is evil and wants my soul,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.7}"
"@AmericanAir not only on both legs did I have damaged seat, u damaged an expensive case and not offered anything.Just an apology 6wks Late Flightr!","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir @USAirways I've tried to be understanding and let you handle the situation but I guess I was wrong about that,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir @USAirways over an hour on the phone the best you can tell me is it was sent maybe my bank misplaced it...,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir My chariot tonight. From this angle it looks like a 787, no? http://t.co/3ZZKQWWbJz","{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@AmericanAir @USAirways day has come where I was suppose to get my money back from you but my bank hasn't received anything but after,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir no I will be calling corporate!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir cannot understand how you are part of oneworld all other member treat their customers fairly #tcf #oldplanes #damageluggage,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir probs the worst customer service ever. Replied to complaint I submitted 6 weeks ago bout damaged bag... Not even replacing it!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir I Cancelled Flightled my ticket and is taking two months ++ to refund and still waiting!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir New marketing song? https://t.co/F2LFULCbQ7 let us know what you think? http://t.co/NBZkhiZF3V,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@AmericanAir thanks! I hope we get movies. Tv's were broke on the flight over,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.67}"
@AmericanAir thanks for being entirely unhelpful and wasting hours of my time today,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Well @AmericanAir we won't be flying you. Rebooked on Jetblue. With credits (that actually work) it was free!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.65}"
@AmericanAir check on what? Our broken tablet! See attached picture. #media #filmcrew #nbc #cnn http://t.co/Uq2ooPjPwg,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir originating at SFO and going to LAX.,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@AmericanAir been calling all morning. Still can't get through. I need to chge a flight that is this week!!!!!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir You guys are the talk of the Americans down here in Ecuador! Read this! https://t.co/5ON3KlzVMT,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@AmericanAir should prob give me a refund since they made me miss my flight waiting to talk to someone for 3 hours... http://t.co/4SFpcbyy9m,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir I've tried...its @USAirways anyway,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.66}"
"@AmericanAir oh I did. All I received back was an email saying "" delays happen"".. Uh huh..","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.7}"
@AmericanAir How do I place it on hold and complete payment? I don't see any way to do that from my reservations page.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.7}"
@AmericanAir Bad weather happens. But not being able to get through to a reservations rep for over 6 hours is just crazy. #frustrated,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir Flight Get Me Out Of Chicago.,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.69}"
@AmericanAir why are customer svc reps unable to handle calls. Is there a 24hrs Cancelled Flightlation policy? Booked yesterday need to Cancelled Flight,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir Bad weather is understandable but your own pilot said that over 160 people called out and that ZERO bags are on the plane.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir yep,filed a claim at Heathrow yesterday. We were promised a call this morning with an update, but got nothing.","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir why is does it seem to be impossible to contact anyone at your airline to get an item left on board a plane 5 min after deplane,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir you flew me into Chi instead and I got a ride to MKE. U said my bags would go to MKE today. Is it on the Cancelled Flightled flight tho?,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.64}"
@AmericanAir stuck at gate Miami to JFK flight 1510. Are we going to get out of here tonight? Very frustrating,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir I understand they're busy &amp; doing their best. My frustration is an automated call changing my flight w/o allowing me to talk,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir HELP U said ud chnge our retrn flght since we missed our connection Sat &amp; now ur not pickng up the phone.Only hve 18 hrs left!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.7}"
@AmericanAir has been almost a month and still no response to my online complaint/questions. Out $300 because of it.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir bad weather happens but lack of preparation is inexcusable. Depending on good weather is not a good business model.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir how is US4623 going to be on time when they are still deplaning at 4:08? This is BS.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir so, what should he do next exactly?!","{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@AmericanAir Flight for tomorrow was Cancelled Flightled. New one booked. Seats taken care of. Just a tweet to commend you all on the service. Thanks!,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 0.67}"
@AmericanAir instead they yelled at him and told him to call a number that will not pick up due to call volume,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir he is at the Boston airport. There is a problem. The agents will not honor the voucher because one number is rubbed out.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir See photo of B787 scale model &amp; our PN 320008A wheel deflator specified in Chapter 32 of B787 AMM. http://t.co/kfD4WQRkLW,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@AmericanAir I guess it is more BS AirportCardio given you cannot have an on time flight,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir See photo of 787 model &amp; our PN 320008A wheel deflator specified in Chapter 32 of B787 AMM. http://t.co/oilnCfWEyg,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@AmericanAir you should really explain customer service to your gate agent for 1152 at C4. Couldn't be bothered.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir my wife was on a flt from BRO to TUL via DFW that was Cancelled Flighted. Bought an SWA flight to get her home. Partial refund,DM me plz?","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.66}"
"@AmericanAir I've been trying to get through to reservations since yesterday to make a change to a reservation hold, when will it be up?","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir thanks - I miss my dog and this delay is costing me a lot of money.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir yes, it says it should be deliver within 6 hours after pick up line.","{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 0.65}"
@AmericanAir I still can't get through to change my flight. This is really important plz help!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir 3127. Just landed in LIT.,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
"@AmericanAir I ended up emailing my #Complaint to customer.relations@aa.com, hope that works. #TravelProblems","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir for tomorrow some sites show flight 1642 from ewr Cancelled Flightled, is it?","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.62}"
@AmericanAir are pets allowed in first class?,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
"@AmericanAir can lie to you about where your lost bag is, but we are suppose to trust them with our lives thousands of feet in the air...","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir Can't help now as all seats have been taken.  There has to be a way to handle high volume of call days.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir the worst first class boarding service I ever had.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir most disgusting chicken entree I've ever seen.  Your standards have seriously nosedived. #NewAmerican http://t.co/56eSsfOOwt,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir im tryin to book a flight but cant get ahold of anyone!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir Am I upgraded on my next flight?,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@AmericanAir finally at final destination but not w/o extra significant travel expenses &amp; missed work. How can you resolve this experience?,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir when changing dest city on an award for a reservation party of 4, is fee $150 for each pax or 150 for first and 25 for rest?","{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.68}"
@AmericanAir Delaney and Shawn at DFW showed exceptional customer service today. Will happily choose AA whenever possible now! Thank you!,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
@AmericanAir Another customer non service from you. If we waited for you to solve the problem we would miss the funeral. You suck!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir already shared with them. Nothing done!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir @kanne822 @SouthwestAir is better than AA.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir I really can't there though to an agent, and I am worried about my reservation. Can you help me out!","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.67}"
"@AmericanAir while listening to a delay message on my phone, another delay message was coming in. Get your shit together!","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir Hi. Get error msg when trying to check in on line. States: wrong pass#. Tickets rcvd from AA due to training in DFW. U know Y?,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.66}"
@AmericanAir there's an employee at gate 45 of JFK telling people their bag doesn't fit and needs to be checked when it clearly fits #AA291,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir thanks... I finally got through this afternoon.  :),"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"@AmericanAir after waiting for a delayed plane, we sat on the plane for an hour waiting for a Late Flight passenger. That's BS too..","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir WHERE IS MY BAG?!?!?!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir it was 639,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.64}"
@AmericanAir Not true!! Stop making excuses! You either overbook or have crappy planes!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir #AmericanAirlines on approach to mex.... http://t.co/se57dmjHiW,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.65}"
"@AmericanAir no. Booked seat in Dallas, live in Dallas. Real nice that your gate agent had exit row available told me they weren't available","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir I paid using Paypal online and after I was charged there was a ""System Error"" which is what I ended up calling about.","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.65}"
@AmericanAir #AATeam thanks for working in very rigorous weather conditions for all,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"@AmericanAir that's why I'm asking for exception. Staffer moving last minute,we're a nonprofit &amp; losing $400,we just want to change ticket.","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir thanks, I'll look forward to the response.","{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
@AmericanAir your advantage agents are horrible! I've been waiting for 5 hours for a call back only to be hung up on by a rude agent!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir yes there's issues on the site as well unfortunately.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir about when can I see a new American Airlines credit card to replace my USAIRWAYS dividend MasterCard?,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@AmericanAir my wife is stuck in #Brownsville any chance she can get any flight out? She needs to be at work tomorrow morning.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.66}"
"@AmericanAir Will it be this year, do you think?","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.7}"
"@AmericanAir thank you, truly appreciate the help, just sent a DM","{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 0.68}"
"@americanair the best is your 800 message saying to use website and your website is saying you need to call.  If you don't answer, #hardtodo","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir Trying to get my flight changed through dallas. Calling your number just says thanks for calling and hangs up. Guess I'm stuck,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir AA1675 now that the airplane has been sitting here for over 24 hrs,there are mechanical problems.BTW,the AA desk is unorganized","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir Miami-PhL flight Cancelled Flightled just as I got to the gate. No one from AA around, no one on the phone. Awful awful awful.","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir Can care less if youre without your bags for a day or a week! Ive been 3 stories in the last 3 hours...I WANT MY BAG!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir hah, best flight attendant response, if you not happy getting screwed over, you have other carriers.   hahahah pathetic","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir AA1675 flight out of Jamaica was Cancelled Flightled yesterday due to ""weather"", while other flights were still landing at DFW","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir boarding in 2mins YAY!!!!,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.35}"
"@AmericanAir your a LIAR, no precipitation all day, 47 degrees, don't pacify, you look like a fool.......thats the problem, admit you suck","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir Thank you so much.,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 0.65}"
@AmericanAir 12 calls in the span of two days........none of which available to speak to someone.  You are un F-in believable.  worst ever,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir @elwoodblues77 I'm sure he understands the rules but you guys just have zero customer service. Staff your damn counters!,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir What's with your baggage handlers calling out at DFW today? No luggage onboard the planes.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.71}"
".@AmericanAir after 50 minutes on hold, and another 30 minutes on the call yes. Going to be pushing it to get to the airport on time now","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir Hi, did the discount award policy for credit card holders change? No longer seeing the chart of specials on the site. Thanks!","{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@AmericanAir your seat assignment process when Flight Booking Problems is misleading. I'm not paying extra to select a seat.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir why can't you hire a staff that is helpful, informed and nice to it's customers?","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir from the rude ticket counter employees to forcing my wife on standby and then pushing her down the list.. it was a very bad day,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir Agents in DFW were very kind did their best to help, but this doesn't make up for PHX error and attitude! #Americant","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir will not let me reuse my ticket.  Thus I have booked my vacation with Delta!  Never flying on American again......,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir now 2 hrs! Guess I should just hang up &amp; give up on using my award miles before prices jump? Hm thanks http://t.co/LE4H2gTzXZ,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir Need to hold or get a call back. Just get hung up on by your phone system for 6+ hours now.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir she was rude, unprofessional,  not helpful in helping me try and get home. As a #aaadvantage #loyal aa customer dissatisfied!","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir work on the comm skills w hate agents at PHX. Said I was confirmed on flight out of DFW &amp; got here and that was only standby.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir thank you for the assistance,"{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"@AmericanAir Hello, question, How many balloons do you think it will take to life up one of your planes?","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.66}"
@AmericanAir need2know if Ill be able to reach IND today.Rather stay in MAF that fly to DFW &amp; find out I can't travel http://t.co/gVgKHbx1RB,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.65}"
"@AmericanAir I'm trying my hardest to not get frustrated, but I am getting no response on email or by phone. AA owes me $500. How do I claim","{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir hi there flight from Dallas just Cancelled Flightled going to LA. Can u pls help rebook me?,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 0.68}"
@AmericanAir 2nd time in 4 days that my flight has been delayed and my gate agent hasn't said anything! Thanks for the memories. #NeverAgain,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir Thanks for doing that but now it's telling me to go to the airport and check in with an agent-what's up? http://t.co/PfseNJk5Pw,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 0.64}"
@AmericanAir what's the best number to use?,"{""reasoning"": ""The sentiment is neutral based on the content of the tweet."", ""sentiment"": 0.0, ""confidence"": 1.0}"
@AmericanAir have been in call cue for 11 hours. No call yet. Wife in cue for 9 hours.  Got a call but was hung up on.,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
@AmericanAir been on the phone for 47 minutes...said it would be 10...  Any advice?,"{""reasoning"": ""The sentiment is negative based on the content of the tweet."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"@AmericanAir Chicago seen from seat 6A, AA 1620. So far a great ride! On to PDX! http://t.co/X4rsvAGIjN","{""reasoning"": ""The sentiment is positive based on the content of the tweet."", ""sentiment"": 1.0, ""confidence"": 1.0}"
