Sentence,JSON
Return on investment ROI was 4.1 % compared to 43.8 % in the first half of 2008 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"SSH COMMUNICATIONS SECURITY CORP STOCK EXCHANGE RELEASE OCTOBER 14 , 2008 AT 2:45 PM The Company updates its full year outlook and estimates its results to remain at loss for the full year .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"The sale will result in a capital loss of EUR5m for Solidium , which obtained Tikkurila shares in March 2010 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
The fair value of investment properties was EUR 2 251.0 ( 1 281.4 ) million .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Finnish media group Talentum has issued a profit warning .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Finnish shipping company Finnlines ' pretax loss totalled EUR 6.5 mn in the third quarter of 2009 , compared to a profit of EUR 0.3 mn in the third quarter of 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Acando AB ( ACANB SS ) fell 8.9 percent to 13.35 kronor , the lowest close since Dec. 11 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"According shipping company Viking Line , the EU decision will have a significant financial impact .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"At some point in 2010 , all separate company names , such as Palmberg , Tekmanni , Lemcon , Forssan Betoni , Suonenjoen Betonituote , among others , will disappear .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Cencorp 's net sales in the first quarter is estimated to be EUR0.9-1 .2 m , as compared to EUR4 .5 m in the first quarter 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Earnings per share ( EPS ) amounted to a loss of to EUR0 .06 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Expense ratio was 102.6 % compared to 92.9 % in the corresponding period in 2005 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Finnish forest industry group Stora Enso Oyj issued on Thursday ( 20 March ) a profit warning for the first quarter 2008 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Net loss in the same period in 2009 was euro18 .6 million .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Nokia Siemens Networks has struggled to make a profit in the past two years .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Operating loss totalled EUR 3.2 mn , compared to a profit of EUR 7.2 mn in the third quarter of 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Operating profit before non-recurring items was EUR 8.3 mn in the first nine months of 2008 , compared to EUR 8.4 in the corresponding period in 2007 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Pretax loss totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Pretax profit totaled EUR 4.9 mn compared to EUR 5.2 mn in the first quarter of 2005 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"The company 's annual loss amounted to EEK 18mn , compared to a profit of EEK 7.3 mn in 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"The fair value change of investment properties was EUR 15.8 mn , compared to EUR 22.9 mn in the third quarter of 2009 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
The stock was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Finnish Bank of +àland +àlandsbanken has issued a profit warning .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Finnish forest machinery manufacturer Ponsse has issued a profit warning .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Scanfil has also issued a profit warning .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Scanfil issued a profit warning on 10 April 2006 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"The operating loss amounted to EUR 0.8 mn , compared to a profit of EUR 3.9 mn a year earlier .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"The period-end cash and cash equivalents totaled EUR6 .5 m , compared to EUR10 .5 m in the previous year .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"The poorest index figure was given to Finnish power company Fortum , 4.5 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
The real estate company posted a net loss of +ó  x201a -¼ 59.3 million +ó  x201a -¼ 0.21 per share compared with a net profit of +ó  x201a -¼ 31 million +ó  x201a -¼ 0.11 per share for the corresponding quarter of 2007 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"The tightened competition situation in the production automation market has affected net sales during 2006 , Cencorp said .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,"{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
The groups 's turnover for the full fiscal year is expected to show a slight increase from the previous fiscal year .,"{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
The talks are aimed at restructuring operations and cutting costs .,"{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
EBIT excluding non-recurring items was estimated to increase from 2009 .,"{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
"In February 2011 , new wording of Identity Documents Act that makes Mobile ID a state-approved electronic document as of February 1st 2011 entered into force .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Lean System supports change management and component purchasing extremely well .,"{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 .,"{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
The planned ethanol and energy production plant can operate in correlation with a waste treatment unit or a paper mill .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 .,"{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
"Cash flow from operations totalled EUR 2.71 mn , compared to a negative EUR 0.83 mn in the corresponding period in 2008 .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
"Finnish energy company Fortum Oyj said on November 13 , 2007 it was granted an environmental permit to build a biofuel-fired combined heat and power CHP plant in Vartan harbor in eastern Stockholm .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,"{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
"Thus the method will cut working costs , and will fasten the planning and building processes .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 0.8}"
Results are expected late in 2006 .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The copying , republication or redistribution of AFX News Content , including by framing or similar means , is expressly prohibited without the prior written consent of AFX News .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"So far Norwegian Norske Skog has reduced the staff levels by 1,000 people and plans to reduce production by 200,000 tons in 2008 , while Finnish-Swedish Stora Enso is to cut staff by 1,700 people and production by 500,000 tons .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
The extracted filtrates are very high in clarity while the dried filter cakes meet required transport moisture limits (TMLs)for their ore grades .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V said today its plan to merge wholly owned Scanfil EMS Group with Ojala-Yhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"As part of its new strategy , Finnish Biohit is planning to incorporate its diagnostics business into a separate limited company .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"After the split , the number of K shares will be 9 540 000 and the number of A shares 26 885 540 .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
All reproduction for further distribution is prohibited .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
As a consequence the Works Council had withdrawn its petition to suspend the reorganisation .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Initial estimated total value of the contract was 250 000 Euros , excluding VAT .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"It would be premature to talk about dates , volume and the investment procedure , '' he said .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Mr Clausen , however , refused to comment the option that Nordea would consider buying into Citadele Bank .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Nokia and Capcom announced that Resident Evil Degeneration will be released on N-Gage later this year .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Olli-Pekka Kallasvuo was elected as vice chairman of the Board .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Olli-Pekka Laine has been appointed as the Chairman and Erkki Pehu-Lehtonen as the Vice Chairman of the Board .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Risk exposure by Non-life Insurance  Moving 12-month  Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Secure your files online Like filling out a tax return , making a backup is boring .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The effect may remain short-lived , however .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The iPad application joins the iPhone app as part of Monster 's range of mobile applications for job hunting .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The issue came up in connection with discussion with local municipalities concerning the sale of water to industrial facilities .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The number of bodily injury cases quadrupled in 2000-2006 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
"The purchase price will be paid in cash upon the closure of the transaction , scheduled for April 1 , 2009 .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"The size of the extension , 18.5 % of which already has been let , will have a gross area of about 2,830 sq m 30,460 sq ft .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Tieto 's service is also used to send , process and receive materials related to absentee voting .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Trading code : ELI1V Number of shares : 99,483 Price-share : Gratuitous After the transfer , Elisa holds a total of 10,435,023 own shares .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"`` My wife is looking forward to getting a paycheck again , '' he quipped recently as a six-knot current swirled around his anchored and heavily sponsored jet sled .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"`` Tweeple should check who 's following them , and be cautious when clicking on URLs and tinyurls . ''","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
`` We have the most expensive water brand in Finland at the moment . '',"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
15 September 2010 - Finnish electrical components maker Salcomp Oyj ( HEL : SAL1V ) announced today the launch of its latest Twist charger platform .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"A total of 1,800,000 stock options were issued in the 2003 stock option scheme .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Finnish energy company Fortum has set itself new stricter target limits for short-term carbon dioxide emissions from its heat and electricity production .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Finnish Food Workers ' Union SEL plans to hasten its collective bargaining with a two-day strike that would begin on 7 April 2010 , in Finland .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 0.8}"
Finnish Honkarakenne that specialises in the building of log houses is planning to use pine from Russian Karelia .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Finnish Konecranes is again trying to acquire Italian Fantuzzi , a manufacturer of gantry cranes and reach stackers .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Finnish publishing and printing group Ilkka-Yhtym+ñ will introduced a staff smoking ban as of the beginning of 2007 at the company 's three newspapers .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
Finnish Stockmann Group 's mail order unit Hobby Hall has launched a trial marketing campaign in Russia .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"According to the prosecutor , the share transactions were carried out after HK Ruokatalo had proceeded in the negotiations concerning the acquisition of Swedish Meats .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"According to Tiimari , consumers are advised to cut away the rabbits bow tie that contains the formadehyde and dispose of it .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
"Alpina Sports is a Lebanon , New Hampshire USA based distributor of e.g. Alpina ski shoes and skis , Exel ski poles , Start ski waxes and now also Peltonen cross-country skis .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 0.8}"
