Sentence,JSON
"The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Therefore , the company 's 2005 result will remain weaker than that of 2004 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"`` The implementation of these programs has had , and will have , negative impacts on 2006 and 2007 earnings , '' Mr Meiklejohn said .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Agricultural newspaper Maaseudun Tulevaisuus had 318,000 readers , representing a decrease of 6 % .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
EPS dropped to EUR0 .2 from EUR0 .3 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 1.0}"
Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .,"{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 1.0}"
Technical indicators for the stock are bullish and S&P gives NOK a positive 4 STARS out of 5 buy ranking .,"{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"The restructuring creates a more efficient organization with increased operational focus and stable profitability , and leads to more efficient production , said Bo Annvik , head of Specialty Stainless .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 1.0}"
Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,"{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 1.0}"
"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 1.0}"
"Typically , the transmission power level can be decreased when the interference noise is above a predefined value .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 1.0}"
"Sukhraj Dulai , of the 2900 block of Boni Sue Court , a cul-de-sac on the city 's north side , started the vehicle and went inside his house about 8 a.m. Tuesday , leaving the garage door open .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 1.0}"
"Typical end-uses include roof structures , floorings , walls and ceilings , non-visible structures in vehicles , packaging and boxes , construction site structures , fencing and shelters , and formwork with a limited number of concrete pourings .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 1.0}"
"Tallink Silja attributes the significant drop to problems with the booking system that was taken into operation in October , the sale of trailer ferry ` Sky Wind ' and the route between Stockholm and Riga , which has won passengers from the Helsinki-Stockholm route .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"`` Adjustment to the fall in price level , in contrast , has been less effective .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 1.0}"
BioTie North-American licensing partner Somaxon Pharmaceuticals started a phase II-III clinical study in patients suffering from pathological gambling and a pilot phase II study in nicotine addiction smoking cessation .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 1.0}"
"For 24-hour news , try ICIS news www.icis.com Click `` trial '' , then ICIS news","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 1.0}"
He wore a black beanie-type cap and a black jacket .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 1.0}"
The products have a low salt and fat content .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 1.0}"
Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Ruukki Group calculates that it has lost EUR 4mn in the failed project .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"`` Small firms are suffering at the moment because they are likely to have money trouble , '' he added .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Dealers said the share was largely hit by investor disappointment about a refining margin of just 9.48 usd per barrel for the quarter and the performance of its shipping unit , which saw EBIT drop to 5 mln eur from 20 mln eur a year amid a fall in volumes and tanker rates .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Making matters more difficult , the company said it has been grappling with higher oil and gas prices , which have pushed up the cost of energy , raw materials and transportation .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 1.0}"
"The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"As part of the transaction , M-real and Sappi have also signed a long-term agreement on the supply of pulp and BCTMP and other smaller services and supplies .","{""reasoning"": ""The sentiment is positive based on the financial context of the sentence."", ""sentiment"": 1.0, ""confidence"": 1.0}"
"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Operating loss totalled EUR 0.9 mn , down from a profit of EUR 2.7 mn .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Below are consolidated , unaudited results for Amanda Capital under IFRS reporting standards .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 1.0}"
Below are unaudited consolidated results for Aspocomp Group under IFRS reporting standards .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 1.0}"
Elcoteq SE is Europe 's largest contract electronics maker and has set up a unit in Bangalore in association with Avista Advisory of Mumbai .,"{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 1.0}"
"However , two of the previously ordered sets will start producing electricity at the end of October 2010 , it said .","{""reasoning"": ""The sentiment is neutral based on the financial context of the sentence."", ""sentiment"": 0.0, ""confidence"": 1.0}"
- Net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"In Finland , the Bank of +àland reports its operating profit fell to EUR 6.1 mn in the second quarter of 2008 from EUR 7.5 mn in the second quarter of 2007 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Finnair 's Tallinn-based subsidiary , Aero AS , carried 23,335 passengers , a decline of 60.8 % , on routes between Helsinki and the Baltic capitals and within Southern Finland .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Operating profit for 2009 lower than outlook published earlier .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Operating profit for continuing operations fell to EUR 48.3 mn from EUR 72.4 mn in the first half of 2007 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Revenue for the quarter totaled 27.4 billion , down 2 percent from 28.1 billion in the fourth quarter in 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Sampo Bank 's market share of lending was 13.6 % , down from 14.4 % in the first quarter of 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Sanoma News ' advertising sales decreased by 22 % during the year .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Finnish Bank of +àland reports its operating profit fell to EUR 4.9 mn in the third quarter of 2007 from EUR 5.6 mn in the third quarter of 2006 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Finnish Bank of +àland reports operating profit of EUR 2.2 mn in the first quarter of 2010 , down from EUR 6.3 mn in the corresponding period in 2009 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 58.9 mn in the second quarter of 2007 , down from EUR 62.4 mn a year earlier .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Finnish Exel Composites , a technology company that designs , manufactures , and markets composite profiles and tubes for various industrial applications , reports its net sales decreased by 0.6 % in the second quarter of 2010 to EUR 19.2 mn from EUR 19.3 mn in the corresponding period in 2009 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Finnish Kemira 's net sales EUR decreased to EUR 1,259.6 mn in January-June 2009 from EUR 1,425.1 mn in January-June 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Finnish plumbing and heating systems supplier Uponor 's net sales from continuing operations decreased by 9.4 % in 2008 to EUR 949.2 mn from EUR 1,047.4 mn in 2007 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Finnish shipping company Finnlines , of the Grimaldi Group , reports its net sales decreased to EUR 241.8 mn in January-June 2009 from EUR 384.0 mn in the corresponding period in 2008 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Cash flow after investments amounted to EUR45m , down from EUR46m .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Coca-Cola was the market leader of manufacturers with a market share of 36.9 % , down 2.2 % from the corresponding period in 2004-2005 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Consolidated operating profit from continuing operations decreased by 62.3 % to EUR 51.2 mn from EUR 135.7 mn in 2007 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Device volume in the area decreased by 21 % to 2.7 mn units .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Diluted earnings per share ( EPS ) declined to EUR 0.78 from EUR 1.76 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
down to EUR5 .9 m H1 '09 3 August 2009 - Finnish media group Ilkka-Yhtyma Oyj ( HEL : ILK2S ) said today its net profit fell 45 % on the year to EUR5 .9 m in the first half of 2009 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Earnings per share ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Earnings per share ( EPS ) in 2005 decreased to EUR1 .87 from EUR1 .89 in 2003 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Earnings per share ( EPS ) in the first half of 2007 amounted to EUR0 .29 , down from EUR0 .40 year ago .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Finnair 's total traffic decreased by 8.7 % in terms of revenue passenger kilometres .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884,000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Finnish media company Talentum Oyj 's net profit decreased to 2.5 mln euro ( $ 4.0 mln ) for the first quarter of 2008 from 3.0 mln euro ( $ 4.7 mln ) for the same period of 2007 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Finnish metal products company Componenta Oyj net profit went slightly down to 25.1 mln euro ( $ 40.2 mln ) for the first half of 2008 from 25.4 mln euro ( $ 40.7 mln ) for the same period of 2007 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"In a separate announcement to the Helsinki stock exchange , Atria revealed that the company 's third quarter profits declined from EUR13 .9 m in the third quarter of last year to EUR12 .7 m in this year 's Q3 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"In the fourth quarter of 2008 , net sales decreased to EUR 121.4 mn from EUR 165.5 mn in the fourth quarter of 2007 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Insurer Axa ( PAR : CS ) slid by 5.35 % to EUR 14.15 , after Citigroup and ING slashed their targets on the stock .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"( ADP News ) - Feb 12 , 2009 - Finnish construction company Lemminkainen Oyj ( HEL : LEM1S ) said today its net profit decreased to EUR 63.5 million ( USD 81.1 m ) for 2008 from EUR 80.6 million for 2007 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"( ADP News ) - Feb 4 , 2009 - Finnish broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said today its net profit decreased to EUR 5.5 million ( USD 7.2 m ) for 2008 from EUR 9.4 million for 200","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"( ADPnews ) - May 4 , 2010 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit declined to EUR 12.9 million ( USD 17m ) in the first quarter of 2010 from EUR 17 million in the correspond","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Market share decreased on the route between Helsinki in Finland and Tallinn in Estonia by 0.1 percentage points to 24.8 % .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Net profit fell by almost half to +é 5.5 million from +é 9.4 million at the end of 2007 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Net sales decreased to EUR 220.5 mn from EUR 470.0 mn in the corresponding period in 2009 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Net sales decreased to EUR 91.6 mn from EUR 109mn in the corresponding period in 2005 .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Net sales fell by 33 % from the third quarter of 2008 to EUR 130.5 mn .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
Net sales fell by 5 % from the previous accounting period .,"{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
"Net sales of Kyro 's main business area , Glaston Technologies , a manufacturer of glass processing machines , decreased to EUR 161.5 mn from EUR 164.1 mn in January-September 2005 .","{""reasoning"": ""The sentiment is negative based on the financial context of the sentence."", ""sentiment"": -1.0, ""confidence"": 1.0}"
